Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 1
5/23/2022 3:18:18 PM
Wavelength (nm),Absorbance
560.00,0.008451
559.00,0.007925
558.00,0.007420
557.00,0.008559
556.00,0.008478
555.00,0.009313
554.00,0.008939
553.00,0.008858
552.00,0.009646
551.00,0.008768
550.00,0.009011
549.00,0.008854
548.00,0.009310
547.00,0.009293
546.00,0.009740
545.00,0.009429
544.00,0.009455
543.00,0.009697
542.00,0.009717
541.00,0.010010
540.00,0.010163
539.00,0.009596
538.00,0.010179
537.00,0.010079
536.00,0.009864
535.00,0.010574
534.00,0.010089
533.00,0.010143
532.00,0.010306
531.00,0.010557
530.00,0.010594
529.00,0.010890
528.00,0.010866
527.00,0.011105
526.00,0.011446
525.00,0.011525
524.00,0.010847
523.00,0.011667
522.00,0.011605
521.00,0.011784
520.00,0.012070
519.00,0.012121
518.00,0.012111
517.00,0.012040
516.00,0.013093
515.00,0.013211
514.00,0.013013
513.00,0.012679
512.00,0.012797
511.00,0.012920
510.00,0.013449
509.00,0.012994
508.00,0.014240
507.00,0.013105
506.00,0.013721
505.00,0.013635
504.00,0.014251
503.00,0.014691
502.00,0.014463
501.00,0.014518
500.00,0.014327
499.00,0.015112
498.00,0.015389
497.00,0.014970
496.00,0.015061
495.00,0.014857
494.00,0.015457
493.00,0.015260
492.00,0.015995
491.00,0.016298
490.00,0.016253
489.00,0.016170
488.00,0.016250
487.00,0.016668
486.00,0.017134
485.00,0.016690
484.00,0.017235
483.00,0.017193
482.00,0.017164
481.00,0.017137
480.00,0.016969
479.00,0.017659
478.00,0.018314
477.00,0.017885
476.00,0.017935
475.00,0.018467
474.00,0.018770
473.00,0.018390
472.00,0.018687
471.00,0.018612
470.00,0.018848
469.00,0.019159
468.00,0.019327
467.00,0.019510
466.00,0.019473
465.00,0.019689
464.00,0.019567
463.00,0.019833
462.00,0.020061
461.00,0.020202
460.00,0.020112
459.00,0.020174
458.00,0.020471
457.00,0.020478
456.00,0.020700
455.00,0.020665
454.00,0.020599
453.00,0.020807
452.00,0.021235
451.00,0.021250
450.00,0.021044
449.00,0.021183
448.00,0.021501
447.00,0.021385
446.00,0.021343
445.00,0.021705
444.00,0.021868
443.00,0.021862
442.00,0.022298
441.00,0.022040
440.00,0.021905
439.00,0.022059
438.00,0.022221
437.00,0.022222
436.00,0.022091
435.00,0.022236
434.00,0.022658
433.00,0.022626
432.00,0.022407
431.00,0.022825
430.00,0.022364
429.00,0.022678
428.00,0.022996
427.00,0.023006
426.00,0.022524
425.00,0.023029
424.00,0.023118
423.00,0.022810
422.00,0.023228
421.00,0.022984
420.00,0.023422
419.00,0.023577
418.00,0.023700
417.00,0.023308
416.00,0.023279
415.00,0.023105
414.00,0.023394
413.00,0.023499
412.00,0.023227
411.00,0.023019
410.00,0.023602
409.00,0.023714
408.00,0.023267
407.00,0.023806
406.00,0.024343
405.00,0.023242
404.00,0.024419
403.00,0.023653
402.00,0.024723
401.00,0.024008
400.00,0.024786
399.00,0.023241
398.00,0.024223
397.00,0.024732
396.00,0.024003
395.00,0.023413
394.00,0.024476
393.00,0.024238
392.00,0.024442
391.00,0.023667
390.00,0.023419
389.00,0.023793
388.00,0.023262
387.00,0.024086
386.00,0.024591
385.00,0.023220
384.00,0.024161
383.00,0.024262
382.00,0.023577
381.00,0.023320
380.00,0.023657
379.00,0.022773
378.00,0.023017
377.00,0.024588
376.00,0.024342
375.00,0.024090
374.00,0.024167
373.00,0.022610
372.00,0.023671
371.00,0.024037
370.00,0.023948
369.00,0.023851
368.00,0.023940
367.00,0.024026
366.00,0.024902
365.00,0.024804
364.00,0.025404
363.00,0.024655
362.00,0.024511
361.00,0.024222
360.00,0.023484
359.00,0.025905
358.00,0.025315
357.00,0.025314
356.00,0.025420
355.00,0.026529
354.00,0.026974
353.00,0.025874
352.00,0.026337
351.00,0.025931
350.00,0.026278
349.00,0.027176
348.00,0.026606
347.00,0.026869
346.00,0.026480
345.00,0.028016
344.00,0.028223
343.00,0.028935
342.00,0.030123
341.00,0.029441
340.00,0.030811
339.00,0.030205
338.00,0.030944
337.00,0.031608
336.00,0.032144
335.00,0.032607
334.00,0.033165
333.00,0.034561
332.00,0.035051
331.00,0.035064
330.00,0.037181
329.00,0.037944
328.00,0.039374
327.00,0.039447
326.00,0.042149
325.00,0.042173
324.00,0.044364
323.00,0.046535
322.00,0.048617
321.00,0.049495
320.00,0.052236
319.00,0.053136
318.00,0.056155
317.00,0.058834
316.00,0.061828
315.00,0.065907
314.00,0.069332
313.00,0.073252
312.00,0.078452
311.00,0.084449
310.00,0.090672
309.00,0.095294
308.00,0.102664
307.00,0.109731
306.00,0.116692
305.00,0.124424
304.00,0.133697
303.00,0.141455
302.00,0.150070
301.00,0.157615
300.00,0.165561
299.00,0.173473
298.00,0.180739
297.00,0.189425
296.00,0.196565
295.00,0.204641
294.00,0.213135
293.00,0.221962
292.00,0.229579
291.00,0.240695
290.00,0.248347
289.00,0.258641
288.00,0.269680
287.00,0.280081
286.00,0.289147
285.00,0.299873
284.00,0.310906
283.00,0.323548
282.00,0.338021
281.00,0.347780
280.00,0.363787
279.00,0.379310
278.00,0.393218
277.00,0.410039
276.00,0.428115
275.00,0.443175
274.00,0.463275
273.00,0.485308
272.00,0.502321
271.00,0.523090
270.00,0.549569
269.00,0.571048
268.00,0.597149
267.00,0.621212
266.00,0.647853
265.00,0.678968
264.00,0.710359
263.00,0.738455
262.00,0.772500
261.00,0.809710
260.00,0.845730
259.00,0.885326
258.00,0.925214
257.00,0.965863
256.00,1.014147
255.00,1.061997
254.00,1.111597
253.00,1.169692
252.00,1.222028
251.00,1.272532
250.00,1.330028
249.00,1.384118
248.00,1.441167
247.00,1.498454
246.00,1.542793
245.00,1.593673
244.00,1.650984
243.00,1.699214
242.00,1.750103
241.00,1.800295
240.00,1.844450
239.00,1.890040
238.00,1.942261
237.00,1.985477
236.00,2.038022
235.00,2.082682
234.00,2.133607
233.00,2.178764
232.00,2.224925
231.00,2.280439
230.00,2.328258
229.00,2.393077
228.00,2.437001
227.00,2.485368
226.00,2.540198
225.00,2.610806
224.00,2.636414
223.00,2.727331
222.00,2.741322
221.00,2.823587
220.00,2.922989
219.00,2.920298
218.00,2.929200
217.00,3.110471
216.00,3.124274
215.00,3.182662
214.00,3.228924
213.00,3.407431
212.00,3.301849
211.00,3.287113
210.00,3.068834
209.00,3.682625
208.00,3.518240
207.00,3.884999
206.00,4.255099
205.00,3.597473
204.00,3.427792
203.00,3.444251
202.00,3.587111
201.00,3.573695
200.00,3.512615
199.00,3.413410
198.00,4.648368
197.00,3.586802
196.00,3.373861
195.00,3.905957
194.00,3.849117
193.00,3.393850
192.00,3.329450
191.00,3.283486
190.00,3.367985


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 14
5/23/2022 9:49:03 PM
Wavelength (nm),Absorbance
700.00,0.006001
699.00,0.005296
698.00,0.006269
697.00,0.005206
696.00,0.005346
695.00,0.005967
694.00,0.005996
693.00,0.007030
692.00,0.005314
691.00,0.005230
690.00,0.005876
689.00,0.006200
688.00,0.006238
687.00,0.005882
686.00,0.005393
685.00,0.005451
684.00,0.006168
683.00,0.007018
682.00,0.006549
681.00,0.005824
680.00,0.006315
679.00,0.005498
678.00,0.006037
677.00,0.006203
676.00,0.006169
675.00,0.006383
674.00,0.006083
673.00,0.006182
672.00,0.005438
671.00,0.005661
670.00,0.006117
669.00,0.006800
668.00,0.005859
667.00,0.006234
666.00,0.005200
665.00,0.006272
664.00,0.006849
663.00,0.006572
662.00,0.007249
661.00,0.006289
660.00,0.006977
659.00,0.006569
658.00,0.007081
657.00,0.006262
656.00,0.006859
655.00,0.006336
654.00,0.006867
653.00,0.006180
652.00,0.006291
651.00,0.006021
650.00,0.006303
649.00,0.006129
648.00,0.006045
647.00,0.005552
646.00,0.006295
645.00,0.006217
644.00,0.006395
643.00,0.006287
642.00,0.006298
641.00,0.006169
640.00,0.007242
639.00,0.006559
638.00,0.006359
637.00,0.007003
636.00,0.005929
635.00,0.006215
634.00,0.006843
633.00,0.006529
632.00,0.006150
631.00,0.006909
630.00,0.005944
629.00,0.007022
628.00,0.006293
627.00,0.006145
626.00,0.006771
625.00,0.006768
624.00,0.007193
623.00,0.006457
622.00,0.006729
621.00,0.006422
620.00,0.007900
619.00,0.006355
618.00,0.007602
617.00,0.006396
616.00,0.006152
615.00,0.006572
614.00,0.006362
613.00,0.006860
612.00,0.007096
611.00,0.007551
610.00,0.007188
609.00,0.007543
608.00,0.006747
607.00,0.006895
606.00,0.006988
605.00,0.006707
604.00,0.007607
603.00,0.006663
602.00,0.006522
601.00,0.006682
600.00,0.006953
599.00,0.007517
598.00,0.007125
597.00,0.007541
596.00,0.006912
595.00,0.007066
594.00,0.007506
593.00,0.006899
592.00,0.007551
591.00,0.007671
590.00,0.006745
589.00,0.007946
588.00,0.007154
587.00,0.007696
586.00,0.007272
585.00,0.007105
584.00,0.007251
583.00,0.007191
582.00,0.008423
581.00,0.007671
580.00,0.008194
579.00,0.008162
578.00,0.008077
577.00,0.007825
576.00,0.008081
575.00,0.008205
574.00,0.008399
573.00,0.008267
572.00,0.007668
571.00,0.007809
570.00,0.008177
569.00,0.007847
568.00,0.008830
567.00,0.008081
566.00,0.008169
565.00,0.008810
564.00,0.008127
563.00,0.007994
562.00,0.008171
561.00,0.007898
560.00,0.008628
559.00,0.008520
558.00,0.008198
557.00,0.008481
556.00,0.009060
555.00,0.009457
554.00,0.008824
553.00,0.008699
552.00,0.010014
551.00,0.009364
550.00,0.009013
549.00,0.009373
548.00,0.009303
547.00,0.009181
546.00,0.009546
545.00,0.009041
544.00,0.008951
543.00,0.009839
542.00,0.009673
541.00,0.009877
540.00,0.009720
539.00,0.009622
538.00,0.009864
537.00,0.009819
536.00,0.010079
535.00,0.009984
534.00,0.010144
533.00,0.009706
532.00,0.010061
531.00,0.010087
530.00,0.010731
529.00,0.010559
528.00,0.010809
527.00,0.011208
526.00,0.010993
525.00,0.010928
524.00,0.010223
523.00,0.011155
522.00,0.011019
521.00,0.011257
520.00,0.011909
519.00,0.011770
518.00,0.012180
517.00,0.011368
516.00,0.012219
515.00,0.012339
514.00,0.012594
513.00,0.012288
512.00,0.012439
511.00,0.012773
510.00,0.013261
509.00,0.012615
508.00,0.013474
507.00,0.013267
506.00,0.013126
505.00,0.012894
504.00,0.013854
503.00,0.013774
502.00,0.013897
501.00,0.014567
500.00,0.014723
499.00,0.014226
498.00,0.014187
497.00,0.014372
496.00,0.014855
495.00,0.014409
494.00,0.014798
493.00,0.014680
492.00,0.015583
491.00,0.015406
490.00,0.015338
489.00,0.015304
488.00,0.015817
487.00,0.015903
486.00,0.016551
485.00,0.016097
484.00,0.016350
483.00,0.016524
482.00,0.016864
481.00,0.016432
480.00,0.016268
479.00,0.017062
478.00,0.017826
477.00,0.017081
476.00,0.017564
475.00,0.017497
474.00,0.017894
473.00,0.017785
472.00,0.017835
471.00,0.017919
470.00,0.018115
469.00,0.018330
468.00,0.018479
467.00,0.018773
466.00,0.018814
465.00,0.019014
464.00,0.018646
463.00,0.018838
462.00,0.019064
461.00,0.019472
460.00,0.019360
459.00,0.019427
458.00,0.019684
457.00,0.019864
456.00,0.019809
455.00,0.019975
454.00,0.019582
453.00,0.019774
452.00,0.020322
451.00,0.020242
450.00,0.020444
449.00,0.020451
448.00,0.020404
447.00,0.020354
446.00,0.020555
445.00,0.020698
444.00,0.020814
443.00,0.020924
442.00,0.021303
441.00,0.021262
440.00,0.020930
439.00,0.020939
438.00,0.021381
437.00,0.021415
436.00,0.021166
435.00,0.021645
434.00,0.021621
433.00,0.021534
432.00,0.021491
431.00,0.022095
430.00,0.021727
429.00,0.021855
428.00,0.021687
427.00,0.022092
426.00,0.021869
425.00,0.022071
424.00,0.022339
423.00,0.022060
422.00,0.022422
421.00,0.021982
420.00,0.022471
419.00,0.022336
418.00,0.023008
417.00,0.022358
416.00,0.022061
415.00,0.023123
414.00,0.022367
413.00,0.022940
412.00,0.022953
411.00,0.022210
410.00,0.023371
409.00,0.023076
408.00,0.022592
407.00,0.023057
406.00,0.022652
405.00,0.022669
404.00,0.023232
403.00,0.023267
402.00,0.023152
401.00,0.023328
400.00,0.023414
399.00,0.022932
398.00,0.022793
397.00,0.023202
396.00,0.022678
395.00,0.022921
394.00,0.023163
393.00,0.022768
392.00,0.023451
391.00,0.023032
390.00,0.023270
389.00,0.023268
388.00,0.023164
387.00,0.023639
386.00,0.023474
385.00,0.021962
384.00,0.023337
383.00,0.023135
382.00,0.023188
381.00,0.022391
380.00,0.022244
379.00,0.023148
378.00,0.022622
377.00,0.023356
376.00,0.023076
375.00,0.022700
374.00,0.023013
373.00,0.022290
372.00,0.022710
371.00,0.023141
370.00,0.023665
369.00,0.024109
368.00,0.024030
367.00,0.024610
366.00,0.024353
365.00,0.024205
364.00,0.024637
363.00,0.024663
362.00,0.024093
361.00,0.024071
360.00,0.025324
359.00,0.025545
358.00,0.025113
357.00,0.025677
356.00,0.025373
355.00,0.026891
354.00,0.025600
353.00,0.026299
352.00,0.026235
351.00,0.026852
350.00,0.026231
349.00,0.025671
348.00,0.026364
347.00,0.027517
346.00,0.027069
345.00,0.028086
344.00,0.027741
343.00,0.029234
342.00,0.028556
341.00,0.028433
340.00,0.029361
339.00,0.029690
338.00,0.030849
337.00,0.032160
336.00,0.031515
335.00,0.032526
334.00,0.033683
333.00,0.034006
332.00,0.035512
331.00,0.035068
330.00,0.037060
329.00,0.038336
328.00,0.039602
327.00,0.039573
326.00,0.042670
325.00,0.042088
324.00,0.043143
323.00,0.045504
322.00,0.047526
321.00,0.049415
320.00,0.050941
319.00,0.053192
318.00,0.054424
317.00,0.058411
316.00,0.061130
315.00,0.064824
314.00,0.067616
313.00,0.072815
312.00,0.078681
311.00,0.083198
310.00,0.088435
309.00,0.094867
308.00,0.101384
307.00,0.107334
306.00,0.115672
305.00,0.123506
304.00,0.131687
303.00,0.139251
302.00,0.146559
301.00,0.154020
300.00,0.162979
299.00,0.171119
298.00,0.177013
297.00,0.186052
296.00,0.192418
295.00,0.201762
294.00,0.209400
293.00,0.217213
292.00,0.225915
291.00,0.234888
290.00,0.244393
289.00,0.253135
288.00,0.263228
287.00,0.272921
286.00,0.281804
285.00,0.292264
284.00,0.304206
283.00,0.315706
282.00,0.327345
281.00,0.339673
280.00,0.355371
279.00,0.369751
278.00,0.382836
277.00,0.400154
276.00,0.415073
275.00,0.430285
274.00,0.450926
273.00,0.471443
272.00,0.488922
271.00,0.508621
270.00,0.532923
269.00,0.554743
268.00,0.580567
267.00,0.604582
266.00,0.629600
265.00,0.659274
264.00,0.689056
263.00,0.715943
262.00,0.750432
261.00,0.785259
260.00,0.820518
259.00,0.858292
258.00,0.898062
257.00,0.937414
256.00,0.985449
255.00,1.030144
254.00,1.080718
253.00,1.136169
252.00,1.185683
251.00,1.236414
250.00,1.293204
249.00,1.345872
248.00,1.399557
247.00,1.456449
246.00,1.498821
245.00,1.549932
244.00,1.601479
243.00,1.652633
242.00,1.699368
241.00,1.748409
240.00,1.790661
239.00,1.836456
238.00,1.883049
237.00,1.926771
236.00,1.980006
235.00,2.027286
234.00,2.069573
233.00,2.115492
232.00,2.158610
231.00,2.213907
230.00,2.266763
229.00,2.325392
228.00,2.367078
227.00,2.423078
226.00,2.475713
225.00,2.514395
224.00,2.560386
223.00,2.614046
222.00,2.694435
221.00,2.719072
220.00,2.767643
219.00,2.876125
218.00,2.901105
217.00,3.045293
216.00,3.098681
215.00,3.153976
214.00,3.141199
213.00,3.163470
212.00,3.381512
211.00,3.277056
210.00,3.543368
209.00,3.412998
208.00,3.402814
207.00,3.413346
206.00,3.335901
205.00,3.753258
204.00,3.868475
203.00,3.949097
202.00,3.392427
201.00,3.369826
200.00,3.857723
199.00,3.816190
198.00,3.441324
197.00,3.518579
196.00,3.493510
195.00,3.589338
194.00,3.236890
193.00,3.716190
192.00,3.607547
191.00,3.225329
190.00,3.204560


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 15
5/23/2022 10:19:04 PM
Wavelength (nm),Absorbance
700.00,0.005757
699.00,0.005265
698.00,0.005389
697.00,0.005522
696.00,0.005849
695.00,0.006326
694.00,0.004404
693.00,0.005792
692.00,0.005266
691.00,0.006227
690.00,0.006438
689.00,0.005734
688.00,0.005677
687.00,0.006423
686.00,0.005527
685.00,0.005816
684.00,0.006677
683.00,0.006596
682.00,0.006619
681.00,0.005403
680.00,0.006628
679.00,0.005578
678.00,0.005491
677.00,0.005964
676.00,0.005514
675.00,0.006329
674.00,0.006294
673.00,0.006146
672.00,0.005640
671.00,0.005450
670.00,0.005691
669.00,0.006117
668.00,0.005587
667.00,0.006789
666.00,0.005809
665.00,0.006411
664.00,0.006643
663.00,0.006520
662.00,0.006809
661.00,0.005675
660.00,0.006307
659.00,0.006716
658.00,0.006415
657.00,0.007082
656.00,0.007523
655.00,0.003885
654.00,0.005931
653.00,0.004593
652.00,0.006074
651.00,0.006528
650.00,0.006078
649.00,0.007510
648.00,0.005912
647.00,0.005682
646.00,0.006095
645.00,0.005421
644.00,0.006303
643.00,0.005456
642.00,0.005565
641.00,0.006257
640.00,0.007002
639.00,0.006947
638.00,0.006254
637.00,0.007469
636.00,0.005840
635.00,0.006897
634.00,0.006657
633.00,0.007165
632.00,0.006534
631.00,0.006668
630.00,0.006293
629.00,0.007228
628.00,0.006977
627.00,0.005992
626.00,0.006264
625.00,0.006764
624.00,0.006898
623.00,0.007230
622.00,0.006586
621.00,0.006969
620.00,0.007487
619.00,0.007209
618.00,0.007110
617.00,0.006797
616.00,0.006096
615.00,0.007068
614.00,0.007314
613.00,0.007012
612.00,0.006784
611.00,0.007256
610.00,0.006548
609.00,0.007872
608.00,0.007322
607.00,0.006565
606.00,0.006692
605.00,0.006986
604.00,0.007170
603.00,0.006948
602.00,0.006454
601.00,0.006620
600.00,0.006856
599.00,0.006931
598.00,0.007210
597.00,0.007485
596.00,0.007615
595.00,0.007701
594.00,0.007398
593.00,0.006641
592.00,0.008204
591.00,0.006991
590.00,0.006599
589.00,0.008034
588.00,0.006592
587.00,0.006890
586.00,0.006817
585.00,0.006645
584.00,0.007006
583.00,0.007591
582.00,0.008109
581.00,0.006971
580.00,0.008461
579.00,0.007536
578.00,0.007829
577.00,0.008154
576.00,0.008074
575.00,0.008143
574.00,0.008080
573.00,0.007626
572.00,0.008037
571.00,0.007938
570.00,0.008305
569.00,0.007326
568.00,0.008450
567.00,0.007600
566.00,0.007898
565.00,0.008555
564.00,0.007817
563.00,0.008404
562.00,0.007829
561.00,0.007895
560.00,0.009094
559.00,0.008316
558.00,0.008158
557.00,0.008566
556.00,0.008233
555.00,0.009136
554.00,0.008393
553.00,0.009128
552.00,0.009200
551.00,0.009020
550.00,0.008550
549.00,0.009108
548.00,0.009310
547.00,0.009067
546.00,0.009199
545.00,0.008975
544.00,0.009024
543.00,0.009618
542.00,0.009491
541.00,0.009534
540.00,0.009699
539.00,0.009491
538.00,0.009868
537.00,0.009659
536.00,0.009911
535.00,0.010084
534.00,0.009662
533.00,0.009850
532.00,0.010046
531.00,0.010115
530.00,0.009988
529.00,0.010330
528.00,0.010521
527.00,0.010625
526.00,0.011107
525.00,0.010838
524.00,0.010354
523.00,0.011092
522.00,0.010925
521.00,0.010918
520.00,0.011010
519.00,0.011837
518.00,0.011914
517.00,0.010987
516.00,0.012103
515.00,0.012066
514.00,0.012279
513.00,0.011648
512.00,0.012193
511.00,0.012173
510.00,0.012502
509.00,0.012530
508.00,0.012699
507.00,0.012843
506.00,0.012698
505.00,0.012586
504.00,0.013037
503.00,0.013496
502.00,0.013438
501.00,0.014009
500.00,0.014070
499.00,0.014223
498.00,0.014069
497.00,0.014121
496.00,0.014246
495.00,0.013864
494.00,0.013975
493.00,0.014744
492.00,0.015083
