Sample1, Cycle 1
5/15/2022 9:44:14 AM
Wavelength (nm),Absorbance
237.00,2.417697
236.00,2.503315
235.00,2.554513
234.00,2.618479
233.00,2.661521
232.00,2.722132
231.00,2.804436
230.00,2.887177
229.00,2.965170
228.00,3.029688
227.00,3.063300
226.00,3.176715
225.00,3.123799
224.00,3.223955
223.00,3.265845
222.00,3.276616
221.00,3.301119
220.00,3.446076
219.00,3.389111
218.00,3.280952
217.00,3.259840
216.00,3.314872
215.00,3.270356
214.00,3.335792
213.00,3.777572
212.00,3.923133
211.00,3.765207
210.00,3.548174
209.00,3.265620
208.00,3.509649
207.00,3.340286
206.00,3.367935
205.00,3.270231
204.00,3.367104
203.00,3.594839
202.00,3.279632
201.00,3.369819
200.00,3.385870
199.00,3.349139
198.00,3.425239
197.00,3.032295
196.00,3.275723
195.00,3.240949
194.00,2.859400
193.00,2.964161
192.00,3.470760
191.00,2.868424
190.00,2.804620


Sample1, Cycle 4
5/15/2022 11:15:00 AM
Wavelength (nm),Absorbance
700.00,-0.001712
699.00,-0.001828
698.00,-0.002402
697.00,-0.001362
696.00,-0.002719
695.00,-0.002224
694.00,-0.001625
693.00,-0.001934
692.00,-0.001839
691.00,-0.001860
690.00,-0.001605
689.00,-0.002615
688.00,-0.002630
687.00,-0.002896
686.00,-0.001076
685.00,-0.002408
684.00,-0.001464
683.00,-0.001829
682.00,-0.002732
681.00,-0.002491
680.00,-0.002277
679.00,-0.002379
678.00,-0.002133
677.00,-0.002061
676.00,-0.002124
675.00,-0.001115
674.00,-0.001925
673.00,-0.001862
672.00,-0.002789
671.00,-0.001844
670.00,-0.002399
669.00,-0.002058
668.00,-0.002816
667.00,-0.002301
666.00,-0.002603
665.00,-0.002251
664.00,-0.001704
663.00,-0.002244
662.00,-0.002104
661.00,-0.001602
660.00,-0.003482
659.00,-0.001738
658.00,-0.002056
657.00,-0.002700
656.00,-0.002571
655.00,-0.002172
654.00,-0.002326
653.00,-0.001819
652.00,-0.001974
651.00,-0.002943
650.00,-0.002216
649.00,-0.002267
648.00,-0.000814
647.00,-0.002121
646.00,-0.002952
645.00,-0.001237
644.00,-0.001412
643.00,-0.001895
642.00,-0.002019
641.00,-0.001120
640.00,-0.002047
639.00,-0.001752
638.00,-0.001647
637.00,-0.002627
636.00,-0.001957
635.00,-0.001620
634.00,-0.002527
633.00,-0.001628
632.00,-0.001668
631.00,-0.001638
630.00,-0.001030
629.00,-0.002197
628.00,-0.002077
627.00,-0.001874
626.00,-0.002111
625.00,-0.001496
624.00,-0.002173
623.00,-0.003113
622.00,-0.002707
621.00,-0.001599
620.00,-0.002768
619.00,-0.001731
618.00,-0.002217
617.00,-0.000772
616.00,-0.002258
615.00,-0.001543
614.00,-0.002391
613.00,-0.002550
612.00,-0.002564
611.00,-0.002487
610.00,-0.002082
609.00,-0.001493
608.00,-0.001793
607.00,-0.001893
606.00,-0.001963
605.00,-0.002282
604.00,-0.001775
603.00,-0.001734
602.00,-0.001874
601.00,-0.001914
600.00,-0.001900
599.00,-0.000316
598.00,-0.001563
597.00,-0.001887
596.00,-0.001443
595.00,-0.001744
594.00,-0.001806
593.00,-0.001499
592.00,-0.000696
591.00,-0.001707
590.00,-0.001541
589.00,-0.001563
588.00,-0.000770
587.00,-0.001313
586.00,-0.000753
585.00,-0.001276
584.00,-0.001105
583.00,-0.001957
582.00,-0.001499
581.00,-0.000669
580.00,-0.001372
579.00,-0.000831
578.00,-0.000766
577.00,-0.001819
576.00,-0.001109
575.00,-0.001598
574.00,-0.000625
573.00,-0.000413
572.00,-0.001182
571.00,-0.001506
570.00,0.000346
569.00,-0.000982
568.00,-0.000210
567.00,-0.000843
566.00,-0.001037
565.00,-0.000631
564.00,-0.000844
563.00,0.000247
562.00,0.000162
561.00,0.000787
560.00,0.000163
559.00,-0.000009
558.00,0.001141
557.00,0.000547
556.00,0.000673
555.00,0.001431
554.00,0.001471
553.00,0.001131
552.00,0.001018
551.00,0.000617
550.00,0.000970
549.00,0.001777
548.00,0.001078
547.00,0.001722
546.00,0.001948
545.00,0.002120
544.00,0.002120
543.00,0.002149
542.00,0.002242
541.00,0.002462
540.00,0.002560
539.00,0.003209
538.00,0.003110
537.00,0.003171
536.00,0.003278
535.00,0.003380
534.00,0.003436
533.00,0.003675
532.00,0.004263
531.00,0.004436
530.00,0.004743
529.00,0.004713
528.00,0.004719
527.00,0.005154
526.00,0.005221
525.00,0.005402
524.00,0.005257
523.00,0.006146
522.00,0.006189
521.00,0.006073
520.00,0.007355
519.00,0.006936
518.00,0.007253
517.00,0.007546
516.00,0.007449
515.00,0.008617
514.00,0.008073
513.00,0.008635
512.00,0.009128
511.00,0.009805
510.00,0.010033
509.00,0.009552
508.00,0.010439
507.00,0.010291
506.00,0.010840
505.00,0.010817
504.00,0.011196
503.00,0.012105
502.00,0.011775
501.00,0.011884
500.00,0.012220
499.00,0.012337
498.00,0.013244
497.00,0.012934
496.00,0.013774
495.00,0.014292
494.00,0.014404
493.00,0.014713
492.00,0.014792
491.00,0.015485
490.00,0.015688
489.00,0.015645
488.00,0.016032
487.00,0.016126
486.00,0.017099
485.00,0.016947
484.00,0.017322
483.00,0.017596
482.00,0.017577
481.00,0.018333
480.00,0.019241
479.00,0.018784
478.00,0.019140
477.00,0.019523
476.00,0.019911
475.00,0.019691
474.00,0.020109
473.00,0.020616
472.00,0.020930
471.00,0.021305
470.00,0.021796
469.00,0.021558
468.00,0.021697
467.00,0.021818
466.00,0.022108
465.00,0.022287
464.00,0.022712
463.00,0.022832
462.00,0.023298
461.00,0.023376
460.00,0.023732
459.00,0.023518
458.00,0.023634
457.00,0.023710
456.00,0.023904
455.00,0.024449
454.00,0.024515
453.00,0.024651
452.00,0.024701
451.00,0.024842
450.00,0.025051
449.00,0.025048
448.00,0.025555
447.00,0.025554
446.00,0.025580
445.00,0.025505
444.00,0.025949
443.00,0.025892
442.00,0.026078
441.00,0.026019
440.00,0.026259
439.00,0.026874
438.00,0.026016
437.00,0.026319
436.00,0.026398
435.00,0.026717
434.00,0.026612
433.00,0.026941
432.00,0.027087
431.00,0.027102
430.00,0.026824
429.00,0.027242
428.00,0.027028
427.00,0.027285
426.00,0.027112
425.00,0.027192
424.00,0.027375
423.00,0.027053
422.00,0.027189
421.00,0.027330
420.00,0.027183
419.00,0.027435
418.00,0.027348
417.00,0.027077
416.00,0.027706
415.00,0.027250
414.00,0.027622
413.00,0.026914
412.00,0.027179
411.00,0.026608
410.00,0.026369
409.00,0.027477
408.00,0.026303
407.00,0.026968
406.00,0.026141
405.00,0.026972
404.00,0.026044
403.00,0.025813
402.00,0.026542
401.00,0.026466
400.00,0.025745
399.00,0.026467
398.00,0.025535
397.00,0.024903
396.00,0.025546
395.00,0.025120
394.00,0.024488
393.00,0.025253
392.00,0.024601
391.00,0.024201
390.00,0.024254
389.00,0.024677
388.00,0.023824
387.00,0.023626
386.00,0.023400
385.00,0.023301
384.00,0.023057
383.00,0.022842
382.00,0.022438
381.00,0.023100
380.00,0.022757
379.00,0.022693
378.00,0.021908
377.00,0.021500
376.00,0.021861
375.00,0.021350
374.00,0.022276
373.00,0.022058
372.00,0.021857
371.00,0.021752
370.00,0.021535
369.00,0.021662
368.00,0.022050
367.00,0.022181
366.00,0.022315
365.00,0.022023
364.00,0.021129
363.00,0.022020
362.00,0.021821
361.00,0.021491
360.00,0.021524
359.00,0.021803
358.00,0.021370
357.00,0.020676
356.00,0.020284
355.00,0.020522
354.00,0.020253
353.00,0.021419
352.00,0.021479
351.00,0.021619
350.00,0.020517
349.00,0.022474
348.00,0.021300
347.00,0.021111
346.00,0.022460
345.00,0.021529
344.00,0.021021
343.00,0.021876
342.00,0.022067
341.00,0.021674
340.00,0.022111
339.00,0.022859
338.00,0.024085
337.00,0.024343
336.00,0.025211
335.00,0.025255
334.00,0.026730
333.00,0.027789
332.00,0.027996
331.00,0.029726
330.00,0.030098
329.00,0.031034
328.00,0.033606
327.00,0.034294
326.00,0.037442
325.00,0.037381
324.00,0.038969
323.00,0.040369
322.00,0.043178
321.00,0.045255
320.00,0.048277
319.00,0.050097
318.00,0.052374
317.00,0.055261
316.00,0.058796
315.00,0.063147
314.00,0.066010
313.00,0.070954
312.00,0.076474
311.00,0.082747
310.00,0.088115
309.00,0.094142
308.00,0.100610
307.00,0.107383
306.00,0.115762
305.00,0.124539
304.00,0.131844
303.00,0.141016
302.00,0.150334
301.00,0.157482
300.00,0.166815
299.00,0.175698
298.00,0.185115
297.00,0.194086
296.00,0.203303
295.00,0.213740
294.00,0.222880
293.00,0.233579
292.00,0.243586
291.00,0.256219
290.00,0.265591
289.00,0.279557
288.00,0.291892
287.00,0.304049
286.00,0.316955
285.00,0.329968
284.00,0.345008
283.00,0.362154
282.00,0.377859
281.00,0.392114
280.00,0.409428
279.00,0.430318
278.00,0.447548
277.00,0.467313
276.00,0.490031
275.00,0.510178
274.00,0.534167
273.00,0.559451
272.00,0.582599
271.00,0.608263
270.00,0.637286
269.00,0.665105
268.00,0.695119
267.00,0.727022
266.00,0.757404
265.00,0.794699
264.00,0.831263
263.00,0.863522
262.00,0.904222
261.00,0.944476
260.00,0.986900
259.00,1.028864
258.00,1.073618
257.00,1.119458
256.00,1.173135
255.00,1.220546
254.00,1.276468
253.00,1.337414
252.00,1.393668
251.00,1.445924
250.00,1.507997
249.00,1.567074
248.00,1.631582
247.00,1.696145
246.00,1.743803
245.00,1.802693
244.00,1.866214
243.00,1.926241
242.00,1.983367
241.00,2.041478
240.00,2.094845
239.00,2.150102
238.00,2.206235
237.00,2.273366
236.00,2.320740
235.00,2.374483
234.00,2.442399
233.00,2.494315
232.00,2.552601
231.00,2.615833
230.00,2.679541
229.00,2.742711
228.00,2.813342
227.00,2.881760
226.00,2.913575
225.00,3.017843
224.00,3.001373
223.00,3.058155
222.00,3.081403
221.00,3.258749
220.00,3.232785
219.00,3.242624
218.00,3.404647
217.00,3.276165
216.00,3.197928
215.00,3.560813
214.00,3.383586
213.00,3.345269
212.00,3.826963
211.00,3.545491
210.00,3.227615
209.00,3.520420
208.00,3.360711
207.00,3.443181
206.00,3.257345
205.00,3.786836
204.00,3.237225
203.00,3.641190
202.00,3.565237
201.00,3.500114
200.00,3.613206
199.00,3.152876
198.00,2.957580
197.00,3.281782
196.00,3.172087
195.00,4.341788
194.00,2.857327
193.00,3.148262
192.00,3.047905
191.00,3.101928
190.00,2.749922


Sample1, Cycle 5
5/15/2022 11:45:00 AM
Wavelength (nm),Absorbance
700.00,-0.002421
699.00,-0.002083
698.00,-0.002387
697.00,-0.001473
696.00,-0.002376
695.00,-0.002586
694.00,-0.002172
693.00,-0.003556
692.00,-0.001618
691.00,-0.001296
690.00,-0.002830
689.00,-0.001878
688.00,-0.002473
687.00,-0.002332
686.00,-0.001532
685.00,-0.002386
684.00,-0.002472
683.00,-0.002652
682.00,-0.001955
681.00,-0.003103
680.00,-0.002051
679.00,-0.002360
678.00,-0.000494
677.00,-0.002312
676.00,-0.001843
675.00,-0.001711
674.00,-0.002323
673.00,-0.002599
672.00,-0.001823
671.00,-0.002139
670.00,-0.002567
669.00,-0.002033
668.00,-0.002091
667.00,-0.001746
666.00,-0.001821
665.00,-0.002553
664.00,-0.002274
663.00,-0.001969
662.00,-0.002080
661.00,-0.001685
660.00,-0.002893
659.00,-0.002213
658.00,-0.002064
657.00,-0.001790
656.00,-0.002059
655.00,-0.002707
654.00,-0.002469
653.00,-0.001625
652.00,-0.001962
651.00,-0.002961
650.00,-0.001869
649.00,-0.002148
648.00,-0.001510
647.00,-0.000958
646.00,-0.003644
645.00,-0.000231
644.00,-0.002177
643.00,-0.000255
642.00,-0.001943
641.00,-0.001547
640.00,-0.003475
639.00,-0.001035
638.00,-0.001550
637.00,-0.002526
636.00,-0.003216
635.00,-0.002127
634.00,-0.001998
633.00,-0.002563
632.00,-0.001476
631.00,-0.001548
630.00,-0.001625
629.00,-0.001686
628.00,-0.002262
627.00,-0.001200
626.00,-0.002324
625.00,-0.001852
624.00,-0.002021
623.00,-0.002731
622.00,-0.002266
621.00,-0.001948
620.00,-0.002958
619.00,-0.002128
618.00,-0.003041
617.00,-0.001150
616.00,-0.002441
615.00,-0.003100
614.00,-0.002420
613.00,-0.002351
612.00,-0.002634
611.00,-0.001701
610.00,-0.002542
609.00,-0.002023
608.00,-0.000936
607.00,-0.001807
606.00,-0.001779
605.00,-0.002387
604.00,-0.002094
603.00,-0.002051
602.00,-0.001165
601.00,-0.001372
600.00,-0.001688
599.00,-0.001125
598.00,-0.001776
597.00,-0.002293
596.00,-0.001839
595.00,-0.002311
594.00,-0.001558
593.00,-0.001782
592.00,-0.000912
591.00,-0.001411
590.00,-0.002089
589.00,-0.001168
588.00,-0.002231
587.00,-0.001491
586.00,-0.001169
585.00,-0.002170
584.00,-0.001605
583.00,-0.002149
582.00,-0.001814
581.00,-0.000755
580.00,-0.000370
579.00,-0.001587
578.00,-0.001426
577.00,-0.001875
576.00,-0.000804
575.00,-0.001831
574.00,-0.001162
573.00,-0.000799
572.00,-0.001159
571.00,-0.002147
570.00,-0.000658
569.00,-0.001126
568.00,-0.001021
567.00,-0.001227
566.00,-0.001730
565.00,-0.000862
564.00,-0.001152
563.00,-0.000565
562.00,0.000390
561.00,-0.000060
560.00,-0.000321
559.00,-0.000984
558.00,-0.000246
557.00,0.000206
556.00,0.000430
555.00,0.000575
554.00,0.000327
553.00,0.000042
552.00,-0.000213
551.00,-0.000298
550.00,0.000664
549.00,0.001217
548.00,0.000615
547.00,0.001255
546.00,0.001010
545.00,0.001181
544.00,0.001644
543.00,0.001607
542.00,0.001543
541.00,0.001867
540.00,0.001821
539.00,0.002177
538.00,0.002261
537.00,0.002380
536.00,0.002232
535.00,0.002593
534.00,0.002298
533.00,0.002653
532.00,0.002819
531.00,0.002836
530.00,0.003799
529.00,0.003523
528.00,0.003731
527.00,0.003838
526.00,0.004201
525.00,0.004352
524.00,0.004322
523.00,0.005190
522.00,0.005083
521.00,0.004884
520.00,0.005426
519.00,0.005649
518.00,0.005604
517.00,0.005973
516.00,0.005924
515.00,0.006681
514.00,0.006262
513.00,0.006623
512.00,0.007263
511.00,0.007607
510.00,0.007819
509.00,0.007497
508.00,0.007870
507.00,0.007687
506.00,0.008528
505.00,0.009204
504.00,0.009172
503.00,0.009673
502.00,0.009299
501.00,0.009785
500.00,0.009471
499.00,0.010208
498.00,0.010177
497.00,0.010726
496.00,0.011184
495.00,0.011841
494.00,0.011763
493.00,0.011834
492.00,0.012300
491.00,0.012628
490.00,0.012813
489.00,0.012812
488.00,0.013382
487.00,0.013248
486.00,0.013788
485.00,0.013884
484.00,0.014395
483.00,0.014398
482.00,0.014895
481.00,0.015508
480.00,0.015222
479.00,0.015370
478.00,0.015615
477.00,0.015995
476.00,0.016382
475.00,0.016583
474.00,0.016684
473.00,0.017049
472.00,0.017138
471.00,0.017334
470.00,0.017698
469.00,0.017452
468.00,0.017760
467.00,0.018201
466.00,0.018291
465.00,0.018526
464.00,0.018825
463.00,0.018902
462.00,0.019230
461.00,0.019251
460.00,0.019504
459.00,0.019539
458.00,0.019407
457.00,0.019811
456.00,0.020132
455.00,0.020359
454.00,0.020378
453.00,0.020784
452.00,0.020519
451.00,0.020806
450.00,0.020703
449.00,0.020666
448.00,0.021388
447.00,0.021067
446.00,0.021216
445.00,0.021726
444.00,0.021497
443.00,0.021657
442.00,0.021969
441.00,0.021452
440.00,0.021832
439.00,0.022177
438.00,0.022077
437.00,0.021943
436.00,0.022060
435.00,0.022237
434.00,0.022250
433.00,0.022719
432.00,0.022520
431.00,0.022120
430.00,0.022446
429.00,0.023031
428.00,0.022326
427.00,0.022580
426.00,0.022485
425.00,0.022682
424.00,0.022751
423.00,0.022585
422.00,0.022646
421.00,0.022690
420.00,0.022801
419.00,0.022781
418.00,0.022881
417.00,0.022982
416.00,0.022816
415.00,0.022653
414.00,0.022804
413.00,0.022577
412.00,0.022729
411.00,0.022679
410.00,0.022396
409.00,0.022451
408.00,0.022594
407.00,0.023224
406.00,0.021886
405.00,0.022845
404.00,0.022348
403.00,0.021868
402.00,0.022581
401.00,0.022147
400.00,0.021804
399.00,0.022539
398.00,0.021912
397.00,0.021200
396.00,0.021249
395.00,0.021676
394.00,0.020887
393.00,0.021549
392.00,0.020896
391.00,0.020481
390.00,0.021172
389.00,0.020571
388.00,0.020749
387.00,0.020723
386.00,0.020727
385.00,0.020159
384.00,0.019942
383.00,0.019762
382.00,0.018858
381.00,0.019288
380.00,0.020084
379.00,0.019768
378.00,0.018990
377.00,0.019439
376.00,0.019086
375.00,0.018337
374.00,0.019487
373.00,0.019493
372.00,0.019464
371.00,0.019278
370.00,0.019352
369.00,0.019549
368.00,0.019114
367.00,0.019569
366.00,0.019603
365.00,0.019386
364.00,0.019472
363.00,0.019997
362.00,0.019443
361.00,0.019126
360.00,0.018873
359.00,0.018821
358.00,0.019200
357.00,0.018681
356.00,0.018887
355.00,0.019590
354.00,0.018303
353.00,0.019401
352.00,0.020545
351.00,0.019779
350.00,0.020076
349.00,0.021441
348.00,0.020315
347.00,0.019725
346.00,0.020725
345.00,0.020244
344.00,0.020188
343.00,0.021090
342.00,0.021535
341.00,0.021281
340.00,0.021663
339.00,0.021670
338.00,0.022722
337.00,0.023347
336.00,0.024552
335.00,0.025515
334.00,0.026092
333.00,0.026529
332.00,0.028089
331.00,0.028617
330.00,0.029300
329.00,0.030698
328.00,0.032976
327.00,0.033768
326.00,0.035929
325.00,0.036698
324.00,0.037716
323.00,0.040213
322.00,0.042260
321.00,0.044247
320.00,0.047488
319.00,0.049734
318.00,0.051747
317.00,0.054621
316.00,0.057570
315.00,0.061593
314.00,0.064770
313.00,0.069493
312.00,0.074533
311.00,0.080755
310.00,0.085602
309.00,0.090905
308.00,0.097036
307.00,0.104002
306.00,0.111392
305.00,0.119399
304.00,0.127747
303.00,0.135618
302.00,0.143720
301.00,0.151815
300.00,0.159458
299.00,0.169199
298.00,0.176611
297.00,0.185124
296.00,0.194503
295.00,0.203653
294.00,0.213584
293.00,0.223095
292.00,0.232857
291.00,0.245126
290.00,0.254342
289.00,0.267269
288.00,0.278591
287.00,0.291716
286.00,0.301840
285.00,0.314011
284.00,0.329722
283.00,0.344473
282.00,0.358966
281.00,0.372476
280.00,0.390472
279.00,0.408860
278.00,0.425282
277.00,0.445558
276.00,0.465962
275.00,0.485578
274.00,0.507595
273.00,0.531336
272.00,0.553410
271.00,0.576436
270.00,0.604737
269.00,0.631242
268.00,0.660065
267.00,0.689630
266.00,0.718085
265.00,0.752307
264.00,0.787482
263.00,0.818921
262.00,0.856382
261.00,0.895447
260.00,0.933910
259.00,0.973555
258.00,1.015888
257.00,1.059430
256.00,1.108651
255.00,1.155164
254.00,1.207303
253.00,1.265006
252.00,1.317585
251.00,1.366134
250.00,1.424805
249.00,1.482405
248.00,1.538876
247.00,1.600737
246.00,1.645069
245.00,1.702146
244.00,1.761271
243.00,1.816392
242.00,1.874210
241.00,1.927425
240.00,1.979472
239.00,2.029187
238.00,2.087904
237.00,2.136927
236.00,2.197394
235.00,2.250356
234.00,2.298277
233.00,2.356930
232.00,2.409696
231.00,2.463864
230.00,2.535790
229.00,2.619303
228.00,2.651407
227.00,2.733382
226.00,2.761011
225.00,2.805016
224.00,2.846956
223.00,2.971560
222.00,2.985769
221.00,3.029591
220.00,3.096718
219.00,3.284218
218.00,3.192805
217.00,3.237851
216.00,3.106503
215.00,3.469584
214.00,3.157222
213.00,3.535519
212.00,3.840684
211.00,3.450736
210.00,3.354854
209.00,3.722972
208.00,3.245199
207.00,3.335250
206.00,3.369456
205.00,4.391150
204.00,3.550691
203.00,3.129633
202.00,3.288246
201.00,3.520285
200.00,3.652905
199.00,3.291716
198.00,3.543175
197.00,NaN
196.00,3.025269
195.00,3.471037
194.00,3.276496
193.00,NaN
192.00,3.381085
191.00,2.923196
190.00,2.999882


Sample1, Cycle 6
5/15/2022 12:15:00 PM
Wavelength (nm),Absorbance
700.00,-0.002786
699.00,-0.002264
698.00,-0.002678
697.00,-0.001258
696.00,-0.002311
695.00,-0.001926
694.00,-0.001550
693.00,-0.001966
692.00,-0.002681
691.00,-0.002769
690.00,-0.003084
689.00,-0.001979
688.00,-0.002276
687.00,-0.003327
686.00,-0.001665
685.00,-0.002413
684.00,-0.002151
683.00,-0.001953
682.00,-0.003297
681.00,-0.002723
680.00,-0.001976
679.00,-0.002687
678.00,-0.002521
677.00,-0.002293
676.00,-0.001969
675.00,-0.001839
674.00,-0.002485
673.00,-0.002449
672.00,-0.002107
